gene_row_idx,gene_identifier,degree,degree_bin
19317,100129572,0,0
19318,100129583,23,1
19319,100129654,10,1
19320,100129669,12,1
19321,100129697,0,0
19322,100129721,0,0
19323,100129763,0,0
19324,100129775,0,0
19325,100129785,0,0
19326,100129792,24,1
19327,100129840,0,0
19328,100129842,18,1
19329,100129846,1,0
19330,100129852,1,0
19331,100129884,1,0
19332,100129924,4,1
19333,100129940,0,0
19334,100129969,0,0
19335,100129974,0,0
19336,100130051,0,0
19337,100130057,0,0
19338,100130078,0,0
19339,100130086,10,1
19340,100130097,23,1
19341,100130101,0,0
19342,100130175,0,0
19343,100130274,4,1
19344,100130276,0,0
19345,100130278,0,0
19346,100130301,0,0
19347,100130302,19,1
19348,100130311,16,1
19349,100130314,0,0
19350,100130345,0,0
19351,100130348,16,1
19352,100130357,0,0
19353,100130361,4,1
19354,100130370,0,0
19355,100130372,0,0
19356,100130433,0,0
19357,100130436,0,0
19358,100130442,0,0
19359,100130451,0,0
19360,100130463,0,0
19361,100130519,39,2
19362,100130520,0,0
19363,100130539,0,0
19364,100130540,0,0
19365,100130542,0,0
19366,100130560,0,0
19367,100130573,0,0
19368,100130597,0,0
19369,100130613,15,1
19370,100130654,0,0
19371,100130657,0,0
19372,100130705,2,0
19373,100130733,82,4
19374,100130741,0,0
19375,100130742,24,1
19376,100130761,0,0
19377,100130778,0,0
19378,100130817,0,0
19379,100130827,71,4
19380,100130857,0,0
19381,100130863,0,0
19382,100130865,0,0
19383,100130880,0,0
19384,100130890,0,0
19385,100130920,0,0
19386,100130927,0,0
19387,100130933,16,1
19388,100130958,38,2
19389,100130967,0,0
19390,100130976,0,0
19391,100130988,0,0
19392,100131000,0,0
19393,100131004,0,0
19394,100131017,18,1
19395,100131032,0,0
19396,100131034,0,0
19397,100131094,2,0
19398,100131099,0,0
19399,100131101,0,0
19400,100131107,0,0
19401,100131129,0,0
19402,100131137,22,1
19403,100131150,0,0
19404,100131170,0,0
19405,100131187,70,4
19406,100131190,0,0
19407,100131195,0,0
19408,100131211,10,1
19409,100131242,0,0
19410,100131244,5,1
19411,100131303,0,0
19412,100131310,0,0
19413,100131355,0,0
19414,100131378,2,0
19415,100131390,18,1
19416,100131439,9,1
19417,100131539,0,0
19418,100131581,0,0
19419,100131599,0,0
19420,100131608,2,0
19421,100131654,0,0
19422,100131719,0,0
19423,100131755,26,1
19424,100131801,10,1
19425,100131820,0,0
19426,100131821,0,0
19427,100131822,0,0
19428,100131827,52,3
19429,100131829,0,0
19430,100131840,0,0
19431,100131860,0,0
19432,100131864,0,0
19433,100131878,0,0
19434,100131894,0,0
19435,100131897,12,1
19436,100131902,7,1
19437,100131907,0,0
19438,100131980,2,0
19439,100132004,0,0
19440,100132006,1,0
19441,100132025,0,0
19442,100132069,0,0
19443,100132071,0,0
19444,100132074,65,3
19445,100132146,8,1
19446,100132154,0,0
19447,100132197,0,0
19448,100132247,48,2
19449,100132257,0,0
19450,100132285,10,1
19451,100132363,0,0
19452,100132365,0,0
19453,100132386,11,1
19454,100132396,5,1
19455,100132399,4,1
19456,100132403,0,0
19457,100132406,20,1
19458,100132418,0,0
19459,100132439,0,0
19460,100132463,14,1
19461,100132474,0,0
19462,100132476,8,1
19463,100132495,0,0
19464,100132506,0,0
19465,100132612,0,0
19466,100132731,0,0
19467,100132800,1,0
19468,100132874,0,0
19469,100132911,0,0
19470,100132916,6,1
19471,100132932,0,0
19472,100132963,0,0
19473,100132994,4,1
19474,100133053,0,0
19475,100133093,2,0
19476,100133128,0,0
19477,100133130,0,0
19478,100133145,0,0
19479,100133220,2,0
19480,100133251,2,0
19481,100133267,4,1
19482,100133301,0,0
19483,100133790,0,0
19484,100133941,259,8
19485,100134240,0,0
19486,100134301,0,0
19487,100134391,0,0
19488,100134444,41,2
19489,100134934,42,2
19490,100134938,5,1
19491,100137047,11,1
19492,100137049,108,5
19493,100141515,9,1
19494,100142659,3,0
19495,100144595,0,0
19496,100144748,215,8
19497,100144878,0,0
19498,100169851,10,1
19499,100170229,5,1
19500,100170765,24,1
19501,100170841,490,9
19502,100174949,0,0
19503,100187907,0,0
19504,100188893,60,3
19505,100190949,11,1
19506,100191040,15,1
19507,100192455,0,0
19508,100271715,52,3
19509,100271846,1,0
19510,100271849,47,2
19511,100271927,34,2
19512,100272147,14,1
19513,100286963,0,0
19514,100287013,0,0
19515,100287036,0,0
19516,100287144,17,1
19517,100287171,94,5
19518,100287178,17,1
19519,100287205,17,1
19520,100287226,0,0
19521,100287238,17,1
19522,100287284,58,3
19523,100287290,5,1
19524,100287294,0,0
19525,100287327,17,1
19526,100287362,13,1
19527,100287364,17,1
19528,100287387,1,0
19529,100287399,7,1
19530,100287404,17,1
19531,100287441,17,1
19532,100287477,0,0
19533,100287478,17,1
19534,100287482,17,1
19535,100287513,17,1
19536,100287718,1,0
19537,100287798,0,0
19538,100287823,0,0
19539,100287837,0,0
19540,100287859,0,0
19541,100287898,26,1
19542,100287932,129,6
19543,100287979,0,0
19544,100288072,10,1
19545,100288142,14,1
19546,100288287,7,1
19547,100288315,0,0
19548,100288323,14,1
19549,100288332,13,1
19550,100288336,0,0
19551,100288413,11,1
19552,100288465,0,0
19553,100288485,0,0
19554,100288520,17,1
19555,100288524,0,0
19556,100288562,0,0
19557,100288675,0,0
19558,100288687,14,1
19559,100288695,10,1
19560,100288797,71,4
19561,100288801,0,0
19562,100288814,6,1
19563,100288908,0,0
19564,100288960,0,0
19565,100288966,0,0
19566,100289009,0,0
19567,100289058,0,0
19568,100289087,39,2
19569,100289097,0,0
19570,100289151,0,0
19571,100289187,8,1
19572,100289265,0,0
19573,100289269,0,0
19574,100289279,0,0
19575,100289462,20,1
19576,100289561,0,0
19577,100289635,43,2
19578,100289678,62,3
19579,100291323,0,0
19580,100293516,71,4
19581,100293534,8,1
19582,100293704,0,0
19583,100294341,0,0
19584,100294391,0,0
19585,100302652,8,1
19586,100302736,14,1
19587,100303755,17,1
19588,100310812,10,1
19589,100310846,5,1
19590,100316904,17,1
19591,100329135,8,1
19592,100381270,6,1
19593,100423062,74,4
19594,100431172,28,2
19595,100462977,18,1
19596,100462981,4,1
19597,100462983,0,0
19598,100463285,0,0
19599,100463289,0,0
19600,100463482,0,0
19601,100463486,18,1
19602,100463487,14,1
19603,100463488,0,0
19604,100499483,39,2
19605,100500938,12,1
19606,100505385,114,5
19607,100505478,0,0
19608,100505502,1,0
19609,100505549,0,0
19610,100505555,25,1
19611,100505570,0,0
19612,100505573,0,0
19613,100505591,13,1
19614,100505679,23,1
19615,100505724,6,1
19616,100505741,1,0
19617,100505753,5,1
19618,100505767,0,0
19619,100505797,0,0
19620,100505841,6,1
19621,100505877,0,0
19622,100505993,0,0
19623,100506012,18,1
19624,100506013,27,2
19625,100506049,43,2
19626,100506084,35,2
19627,100506115,0,0
19628,100506127,10,1
19629,100506144,27,2
19630,100506164,16,1
19631,100506217,0,0
19632,100506242,0,0
19633,100506243,25,1
19634,100506248,0,0
19635,100506374,0,0
19636,100506388,0,0
19637,100506422,15,1
19638,100506504,0,0
19639,100506514,0,0
19640,100506562,0,0
19641,100506564,9,1
19642,100506571,0,0
19643,100506581,13,1
19644,100506627,13,1
19645,100506650,0,0
19646,100506658,139,6
19647,100506667,1,0
19648,100506718,0,0
19649,100506736,4,1
19650,100506742,42,2
19651,100506888,6,1
19652,100506922,1,0
19653,100506944,0,0
19654,100507003,22,1
19655,100507027,26,1
19656,100507050,231,8
19657,100507055,24,1
19658,100507096,4,1
19659,100507170,0,0
19660,100507203,26,1
19661,100507221,3,0
19662,100507249,2,0
19663,100507290,23,1
19664,100507341,19,1
19665,100507421,68,3
19666,100507436,153,7
19667,100507462,0,0
19668,100507483,0,0
19669,100507494,0,0
19670,100507507,0,0
19671,100507527,0,0
19672,100507588,28,2
19673,100507607,5,1
19674,100507608,5,1
19675,100507650,0,0
19676,100507679,2,0
19677,100507703,0,0
19678,100507747,0,0
19679,100508689,0,0
19680,100509072,0,0
19681,100509091,0,0
19682,100509620,0,0
19683,100510707,0,0
19684,100526664,13,1
19685,100526693,21,1
19686,100526694,0,0
19687,100526737,2,0
19688,100526739,77,4
19689,100526740,14,1
19690,100526761,12,1
19691,100526767,80,4
19692,100526772,13,1
19693,100526773,14,1
19694,100526783,8,1
19695,100526794,2,0
19696,100526832,9,1
19697,100526835,22,1
19698,100526842,50,3
19699,100527943,5,1
19700,100527949,44,2
19701,100527963,10,1
19702,100527978,0,0
19703,100528017,16,1
19704,100528020,1,0
19705,100528021,9,1
19706,100528030,0,0
19707,100528032,155,7
19708,100528062,53,3
19709,100528064,5,1
19710,100529063,17,1
19711,100529097,8,1
19712,100529141,0,0
19713,100529144,37,2
19714,100529215,9,1
19715,100529239,2,0
19716,100529240,4,1
19717,100529241,24,1
19718,100529251,9,1
19719,100529257,2,0
19720,100529261,22,1
19721,100532726,74,4
19722,100532727,0,0
19723,100532731,40,2
19724,100532736,0,0
19725,100533105,62,3
19726,100533106,5,1
19727,100533177,5,1
19728,100533178,0,0
19729,100533181,84,4
19730,100533183,43,2
19731,100533467,10,1
19732,100533496,2,0
19733,100533952,1,0
19734,100533997,0,0
19735,100534012,0,0
19736,100534592,0,0
19737,100534599,39,2
19738,100631383,1,0
19739,100652748,45,2
19740,100652758,0,0
19741,100652775,0,0
19742,100652777,0,0
19743,100652807,0,0
19744,100652824,33,2
19745,100652833,0,0
19746,100652871,0,0
19747,100652894,0,0
19748,100652901,0,0
19749,100653049,0,0
19750,100653061,0,0
19751,100653133,0,0
19752,100653515,16,1
19753,100820829,53,3
19754,100861412,15,1
19755,100861437,1,0
19756,100861519,12,1
19757,100861540,120,6
19758,100862671,20,1
19759,100862847,0,0
19760,100873985,0,0
19761,100885848,11,1
19762,100885850,16,1
19763,100887824,0,0
19764,100913187,2,0
19765,100996273,0,0
19766,100996274,0,0
19767,100996318,0,0
19768,100996331,9,1
19769,100996335,0,0
19770,100996337,0,0
19771,100996365,0,0
19772,100996379,0,0
19773,100996401,0,0
19774,100996413,0,0
19775,100996414,0,0
19776,100996415,0,0
19777,100996420,0,0
19778,100996442,0,0
19779,100996461,0,0
19780,100996485,1,0
19781,100996556,0,0
19782,100996571,0,0
19783,100996573,0,0
19784,100996574,0,0
19785,100996598,0,0
19786,100996631,0,0
19787,100996634,34,2
19788,100996637,0,0
19789,100996643,0,0
19790,100996648,0,0
19791,100996664,0,0
19792,100996693,35,2
19793,100996701,0,0
19794,100996709,0,0
19795,100996713,0,0
19796,100996720,0,0
19797,100996721,0,0
19798,100996724,0,0
19799,100996738,0,0
19800,100996746,0,0
19801,100996747,0,0
19802,100996750,2,0
19803,100996758,2,0
19804,100996761,0,0
19805,100996763,4,1
19806,100996792,0,0
19807,100996813,0,0
19808,100996928,0,0
19809,100996939,85,4
19810,101059906,0,0
19811,101059914,0,0
19812,101059915,0,0
19813,101059918,0,0
19814,101059935,0,0
19815,101059938,14,1
19816,101059953,12,1
19817,101060017,0,0
19818,101060022,0,0
19819,101060024,0,0
19820,101060026,0,0
19821,101060160,0,0
19822,101060171,0,0
19823,101060179,0,0
19824,101060181,0,0
19825,101060200,0,0
19826,101060211,0,0
19827,101060226,0,0
19828,101060233,0,0
19829,101060254,0,0
19830,101060256,0,0
19831,101060275,0,0
19832,101060301,0,0
19833,101060321,10,1
19834,101060328,0,0
19835,101060341,0,0
19836,101060351,8,1
19837,101060376,0,0
19838,101060386,0,0
19839,101060389,8,1
19840,101060391,0,0
19841,101060399,0,0
19842,101060400,0,0
19843,101060405,0,0
19844,101060442,0,0
19845,101060443,0,0
19846,101060445,0,0
19847,101060458,0,0
19848,101060521,1,0
19849,101060569,0,0
19850,101060580,0,0
19851,101060581,0,0
19852,101060588,0,0
19853,101060596,0,0
19854,101060604,0,0
19855,101060684,0,0
19856,101060689,0,0
19857,101060696,0,0
19858,101060825,0,0
19859,101180976,26,1
19860,101234261,0,0
19861,101241878,17,1
19862,101243544,0,0
19863,101362076,0,0
19864,101926982,0,0
19865,101927016,0,0
19866,101927029,0,0
19867,101927147,0,0
19868,101927160,0,0
19869,101927216,0,0
19870,101927245,0,0
19871,101927250,0,0
19872,101927254,0,0
19873,101927260,0,0
19874,101927262,0,0
19875,101927322,0,0
19876,101927345,0,0
19877,101927353,0,0
19878,101927375,0,0
19879,101927376,0,0
19880,101927401,0,0
19881,101927402,0,0
19882,101927403,0,0
19883,101927420,0,0
19884,101927423,21,1
19885,101927435,0,0
19886,101927469,0,0
19887,101927503,0,0
19888,101927506,0,0
19889,101927509,0,0
19890,101927546,0,0
19891,101927562,0,0
19892,101927572,0,0
19893,101927579,0,0
19894,101927581,11,1
19895,101927601,0,0
19896,101927628,0,0
19897,101927655,0,0
19898,101927681,0,0
19899,101927685,0,0
19900,101927751,0,0
19901,101927763,0,0
19902,101927764,0,0
19903,101927767,0,0
19904,101927789,0,0
19905,101927824,0,0
19906,101927844,0,0
19907,101927853,0,0
19908,101927855,0,0
19909,101927859,0,0
19910,101927955,0,0
19911,101927989,0,0
19912,101927998,0,0
19913,101928021,0,0
19914,101928039,0,0
19915,101928042,0,0
19916,101928058,0,0
19917,101928093,0,0
19918,101928108,0,0
19919,101928120,0,0
19920,101928147,0,0
19921,101928193,0,0
19922,101928195,0,0
19923,101928208,0,0
19924,101928242,0,0
19925,101928268,0,0
19926,101928291,0,0
19927,101928318,0,0
19928,101928343,0,0
19929,101928344,0,0
19930,101928422,0,0
19931,101928433,0,0
19932,101928436,0,0
19933,101928448,0,0
19934,101928451,0,0
19935,101928468,0,0
19936,101928481,0,0
19937,101928499,0,0
19938,101928527,22,1
19939,101928548,0,0
19940,101928552,0,0
19941,101928566,0,0
19942,101928587,0,0
19943,101928589,0,0
19944,101928592,0,0
19945,101928596,0,0
19946,101928601,44,2
19947,101928603,10,1
19948,101928621,0,0
19949,101928631,0,0
19950,101928635,0,0
19951,101928638,4,1
19952,101928675,0,0
19953,101928722,0,0
19954,101928726,0,0
19955,101928728,0,0
19956,101928764,0,0
19957,101928793,0,0
19958,101928841,0,0
19959,101928868,0,0
19960,101928870,0,0
19961,101928879,0,0
19962,101928892,0,0
19963,101928917,0,0
19964,101928947,0,0
19965,101928948,0,0
19966,101928991,0,0
19967,101928998,0,0
19968,101929008,0,0
19969,101929060,0,0
19970,101929087,0,0
19971,101929097,0,0
19972,101929141,0,0
19973,101929163,0,0
19974,101929185,0,0
19975,101929206,0,0
19976,101929211,0,0
19977,101929256,0,0
19978,101929301,0,0
19979,101929304,0,0
19980,101929322,0,0
19981,101929355,0,0
19982,101929372,0,0
19983,101929373,0,0
19984,101929400,0,0
19985,101929469,0,0
19986,101929479,0,0
19987,101929490,0,0
19988,101929519,0,0
19989,101929530,0,0
19990,101929536,0,0
19991,101929552,10,1
19992,101929578,0,0
19993,101929583,0,0
19994,101929599,0,0
19995,101929601,0,0
19996,101929605,0,0
19997,101929627,0,0
19998,101929692,0,0
19999,101929728,0,0
20000,101929747,0,0
20001,101929748,0,0
20002,101929766,0,0
20003,101929773,0,0
20004,101929796,0,0
20005,101929798,0,0
20006,101929805,0,0
20007,101929806,0,0
20008,101929815,0,0
20009,101929818,0,0
20010,101929839,0,0
20011,101929870,0,0
20012,101929876,1,0
20013,101929895,0,0
20014,101929901,0,0
20015,101929924,0,0
20016,101929926,0,0
20017,101929927,0,0
20018,101929941,0,0
20019,101929950,0,0
20020,101929959,0,0
20021,101929970,0,0
20022,101929983,12,1
20023,101929989,0,0
20024,101929991,0,0
20025,101929998,0,0
20026,101930006,0,0
20027,101930013,0,0
20028,101930023,0,0
20029,101930027,0,0
20030,101930032,0,0
20031,101930047,0,0
20032,101930049,0,0
20033,101930075,0,0
20034,101930085,0,0
20035,101930111,0,0
20036,101930115,0,0
20037,101930119,0,0
20038,101930123,2,0
20039,101930125,0,0
20040,101930145,0,0
20041,101930165,0,0
20042,101930168,0,0
20043,101930169,0,0
20044,101930171,0,0
20045,101930332,0,0
20046,102157402,73,4
20047,102288414,1,0
20048,102723316,0,0
20049,102723330,0,0
20050,102723360,0,0
20051,102723382,0,0
20052,102723383,0,0
20053,102723390,0,0
20054,102723415,0,0
20055,102723418,0,0
20056,102723422,0,0
20057,102723451,0,0
20058,102723456,0,0
20059,102723475,1,0
20060,102723502,0,0
20061,102723503,0,0
20062,102723532,0,0
20063,102723534,0,0
20064,102723547,0,0
20065,102723553,0,0
20066,102723555,0,0
20067,102723566,0,0
20068,102723613,0,0
20069,102723623,0,0
20070,102723631,3,0
20071,102723643,0,0
20072,102723655,0,0
20073,102723665,0,0
20074,102723680,2,0
20075,102723713,0,0
20076,102723722,0,0
20077,102723727,0,0
20078,102723728,16,1
20079,102723730,0,0
20080,102723737,0,0
20081,102723743,0,0
20082,102723750,0,0
20083,102723780,0,0
20084,102723796,0,0
20085,102723805,0,0
20086,102723822,0,0
20087,102723849,0,0
20088,102723859,8,1
20089,102723872,0,0
20090,102723886,0,0
20091,102723888,0,0
20092,102723891,0,0
20093,102723897,0,0
20094,102723899,0,0
20095,102723912,0,0
20096,102723930,0,0
20097,102723936,0,0
20098,102723955,0,0
20099,102723971,0,0
20100,102723981,0,0
20101,102723996,0,0
20102,102724014,0,0
20103,102724017,0,0
20104,102724023,1,0
20105,102724052,0,0
20106,102724062,0,0
20107,102724064,0,0
20108,102724101,0,0
20109,102724123,0,0
20110,102724127,0,0
20111,102724135,0,0
20112,102724159,0,0
20113,102724164,0,0
20114,102724175,0,0
20115,102724179,0,0
20116,102724183,0,0
20117,102724184,0,0
20118,102724187,0,0
20119,102724197,4,1
20120,102724200,0,0
20121,102724205,0,0
20122,102724207,0,0
20123,102724219,0,0
20124,102724229,0,0
20125,102724235,0,0
20126,102724237,0,0
20127,102724250,0,0
20128,102724258,0,0
20129,102724279,0,0
20130,102724334,0,0
20131,102724356,0,0
20132,102724371,0,0
20133,102724378,0,0
20134,102724385,0,0
20135,102724398,0,0
20136,102724404,0,0
20137,102724426,0,0
20138,102724427,0,0
20139,102724428,3,0
20140,102724436,0,0
20141,102724441,0,0
20142,102724446,0,0
20143,102724473,2,0
20144,102724474,0,0
20145,102724485,0,0
20146,102724488,0,0
20147,102724536,11,1
20148,102724560,9,1
20149,102724580,0,0
20150,102724594,1,0
20151,102724610,0,0
20152,102724624,0,0
20153,102724631,0,0
20154,102724642,0,0
20155,102724646,0,0
20156,102724652,0,0
20157,102724657,0,0
20158,102724665,0,0
20159,102724668,0,0
20160,102724694,0,0
20161,102724708,0,0
20162,102724728,0,0
20163,102724730,0,0
20164,102724742,0,0
20165,102724751,0,0
20166,102724770,0,0
20167,102724777,0,0
20168,102724782,0,0
20169,102724788,0,0
20170,102724813,0,0
20171,102724823,0,0
20172,102724828,0,0
20173,102724843,0,0
20174,102724844,0,0
20175,102724862,8,1
20176,102724877,0,0
20177,102724904,0,0
20178,102724908,0,0
20179,102724928,0,0
20180,102724951,0,0
20181,102724957,0,0
20182,102724965,0,0
20183,102724970,0,0
20184,102724984,0,0
20185,102724985,0,0
20186,102724988,0,0
20187,102724991,0,0
20188,102724992,0,0
20189,102724993,0,0
20190,102724994,0,0
20191,102724995,0,0
20192,102725001,0,0
20193,102725009,0,0
20194,102725015,0,0
20195,102725016,0,0
20196,102725017,0,0
20197,102725021,0,0
20198,102725022,0,0
20199,102725023,0,0
20200,102725024,0,0
20201,102725029,0,0
20202,102725031,0,0
20203,102725034,0,0
20204,102725035,1,0
20205,102725043,0,0
20206,102725060,0,0
20207,102725070,0,0
20208,102725072,0,0
20209,102725091,0,0
20210,102725092,0,0
20211,102725104,0,0
20212,102725106,0,0
20213,102725117,0,0
20214,102725121,0,0
20215,102725126,0,0
20216,102725138,0,0
20217,102725144,0,0
20218,102725155,0,0
20219,102725179,0,0
20220,102725191,0,0
20221,102725204,0,0
20222,102725205,0,0
20223,102725207,0,0
20224,102725210,0,0
20225,102725236,0,0
20226,102725241,0,0
20227,102800317,62,3
20228,103344718,0,0
20229,103344928,0,0
20230,104326056,0,0
20231,104909134,0,0
20232,105369139,0,0
20233,105369140,0,0
20234,105369145,0,0
20235,105369146,0,0
20236,105369148,0,0
20237,105369153,0,0
20238,105369154,0,0
20239,105369155,0,0
20240,105369159,0,0
20241,105369169,0,0
20242,105369174,0,0
20243,105369175,0,0
20244,105369176,0,0
20245,105369184,0,0
20246,105369186,0,0
20247,105369188,0,0
20248,105369189,0,0
20249,105369190,0,0
20250,105369191,0,0
20251,105369199,0,0
20252,105369200,0,0
20253,105369201,0,0
20254,105369202,0,0
20255,105369204,0,0
20256,105369205,12,1
20257,105369209,0,0
20258,105369212,0,0
20259,105369214,0,0
20260,105369215,0,0
20261,105369216,0,0
20262,105369230,2,0
20263,105369233,0,0
20264,105369236,0,0
20265,105369237,0,0
20266,105369238,0,0
20267,105369239,0,0
20268,105369240,0,0
20269,105369241,0,0
20270,105369243,2,0
20271,105369244,0,0
20272,105369245,0,0
20273,105369246,0,0
20274,105369247,0,0
20275,105369257,0,0
20276,105369258,0,0
20277,105369259,0,0
20278,105369261,0,0
20279,105369264,0,0
20280,105369266,0,0
20281,105369270,0,0
20282,105369271,0,0
20283,105369273,0,0
20284,105369274,0,0
20285,105369275,0,0
20286,105369276,0,0
20287,105369277,0,0
20288,105369280,0,0
20289,105369282,0,0
20290,105369311,0,0
20291,105369316,0,0
20292,105369337,0,0
20293,105369358,0,0
20294,105369425,0,0
20295,105369433,0,0
20296,105369444,0,0
20297,105369445,0,0
20298,105369447,0,0
20299,105369535,0,0
20300,105369546,0,0
20301,105369552,0,0
20302,105369590,0,0
20303,105369591,0,0
20304,105369637,0,0
20305,105369647,0,0
20306,105369660,0,0
20307,105369669,0,0
20308,105369728,0,0
20309,105369766,0,0
20310,105369769,0,0
20311,105369834,0,0
20312,105369868,0,0
20313,105369869,0,0
20314,105369889,0,0
20315,105369914,0,0
